system:index,built,city,elev,lat,lon,lst,lst_anom,pop,road_dens,slope,tree,water,.geo
60,0.308501778015246,Nanjing,9,32.14396665400678,118.55740540988415,40.59856400000001,-1.7137017082976413,3.2056804,0.0,0.08970775,0.17381513415602967,0.054576887535707407,"{""type"":""MultiPoint"",""coordinates"":[]}"
61,0.36012003472184434,Nanjing,11,32.14396665400678,118.57986329198714,40.130295260000025,-2.1819704482976263,6.647691,0.0,0.72526765,0.1336942371665774,0.0493458747617243,"{""type"":""MultiPoint"",""coordinates"":[]}"
62,0.3270618654496502,Nanjing,18,32.14396665400678,118.59333802124894,42.220414489999996,-0.09185121829765563,5.6377487,0.0,0.84592485,0.18244818750827108,0.04621730088547338,"{""type"":""MultiPoint"",""coordinates"":[]}"
63,0.31614198681199923,Nanjing,8,32.14845823042738,118.58435486840774,38.88784499000002,-3.4244207182976325,10.275079,0.0,0.29781505,0.19205593690276146,0.053276501610525884,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,0.3496094819274731,Nanjing,8,32.14845823042738,118.58884644482833,42.33833618,0.02607047170234722,21.663034,0.0,0.42825103,0.16052723533357494,0.04700116541062016,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.3653313295071712,Nanjing,10,32.14845823042738,118.59333802124894,43.182587119999994,0.8703214117023421,15.8915205,0.0,0.747545,0.11828229471575469,0.04919076080841478,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.39811530948306123,Nanjing,12,32.14845823042738,118.59782959766953,41.70600248000005,-0.6062632282975997,6.3099394,1.0,0.9885527,0.1283634439886858,0.044267973164096475,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,0.37631854093966205,Nanjing,15,32.14845823042738,118.60232117409014,41.70600248000005,-0.6062632282975997,9.839242,0.0,0.9344014,0.11555911043459284,0.07107894726297152,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,0.5552515122108161,Nanjing,17,32.14845823042738,118.60681275051073,42.68013818000003,0.3678724717023769,19.644325,0.0,0.5393686,0.06028488899270693,0.05531605111124615,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,0.49318433069025297,Nanjing,17,32.14845823042738,118.61130432693132,42.67672016000006,0.3644544517024073,14.428988,0.0,0.4057705,0.13030454642804606,0.03795631795323321,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.359230432908849,Nanjing,6,32.15294980684797,118.58435486840774,38.67763676000001,-3.634628948297639,6.152791,0.0,0.11593621,0.0963479576665642,0.0736070091869416,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.44135006281015066,Nanjing,12,32.15294980684797,118.60681275051073,41.326602260000016,-0.9856634482976361,4.5555134,1.0,0.6239846,0.14217271240028953,0.04355004458089492,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.4316888795729028,Nanjing,13,32.15294980684797,118.61130432693132,42.322955089999994,0.010689381702341905,5.4742217,0.0,0.6149755,0.12840882998716552,0.04663445198093541,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0.3634444550261833,Nanjing,8,32.15744138326857,118.55291383346355,40.627617170000036,-1.6846485382976155,1.5610583,0.0,0.27995703,0.09617272023266803,0.08775328047340736,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0.4530385926831514,Nanjing,15,32.166424536109766,118.52596437493997,40.68401449999999,-1.6282512082976623,2.598493,0.0,0.8853733,0.1753725021611899,0.04400880825705826,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.30975131344838214,Nanjing,8,32.166424536109766,118.57986329198714,38.458883480000054,-3.8533822282975976,0.9906271,0.0,0.057968166,0.10688747680531098,0.1372881605862998,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.43354586595281336,Nanjing,7,32.166424536109766,118.58435486840774,38.416158230000036,-3.8961074782976155,0.9407568,0.0,0.22135985,0.09547273106484984,0.06844529864611104,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.3078261223932107,Nanjing,7,32.166424536109766,118.61130432693132,36.27647771000002,-6.035787998297629,0.9653617,0.0,0.08972049,0.16735328921737772,0.05396356489509344,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0.3565267159137875,Nanjing,16,32.170916112530364,118.49901491641639,41.83076021000002,-0.48150549829762923,3.7204778,0.0,0.67322916,0.2089445823415493,0.04686404097204407,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0.3343997616514874,Nanjing,11,32.170916112530364,118.50350649283698,40.57805588000002,-1.7342098282976295,3.5520124,0.0,0.6280366,0.1433865812723525,0.07656663980257387,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0.38982284867961425,Nanjing,15,32.170916112530364,118.52147279851937,42.48189302000003,0.16962731170237788,2.2447684,0.0,0.8074545,0.18659358959121164,0.04084653680911288,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.3866147098929754,Nanjing,20,32.170916112530364,118.52596437493997,37.421514409999986,-4.8907512982976655,1.8825707,0.0,0.37380064,0.2142013162041881,0.0379266897715362,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0.30997491216000456,Nanjing,9,32.170916112530364,118.58435486840774,39.36807680000001,-2.9441889082976402,1.4100505,0.0,0.057968166,0.16889988706232265,0.07895771039721484,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.32856724481098354,Nanjing,7,32.170916112530364,118.58884644482833,39.34073264,-2.971533068297653,1.0536448,0.0,0.23590241,0.10778999260316292,0.08020460262584189,"{""type"":""MultiPoint"",""coordinates"":[]}"
