system:index,built,city,elev,lat,lon,lst,lst_anom,pop,road_dens,slope,tree,water,.geo
71,0.5521144342115697,Shanghai,4,31.829556304564946,121.32870806139287,37.76844344,-6.793413617549966,11.328353,0.0,0.089528464,0.06944223272833316,0.049591912846902717,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.6499528628903337,Shanghai,5,31.829556304564946,121.33319963781348,37.43005946000005,-7.131797597549912,11.632911,0.0,0.06822788,0.062366790138185024,0.040923134514337614,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0.6752605357722036,Shanghai,6,31.829556304564946,121.33769121423407,38.20082297000005,-6.361034087549918,7.2687745,0.0,0.0,0.057551121633303795,0.03783828806818316,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0.314950574792045,Shanghai,5,31.829556304564946,121.34218279065468,39.672280580000006,-4.889576477549959,3.8006911,0.0,0.089528464,0.09543568805298384,0.09274465716717874,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.4033416632009903,Shanghai,5,31.834047880985544,121.31523333213109,37.06091330000004,-7.500943757549926,4.3640385,0.0,0.08953097,0.0914671065256698,0.05709442806255538,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.540393579069392,Shanghai,5,31.834047880985544,121.31972490855168,38.462301500000024,-6.099555557549941,6.1569796,0.0,0.0,0.07781575867972736,0.045665449529354064,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.6315675903460942,Shanghai,5,31.834047880985544,121.32421648497228,39.448400270000036,-5.113456787549929,8.618593,0.0,0.0,0.06531460450787563,0.04058683903713245,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0.4735485529894696,Shanghai,5,31.834047880985544,121.32870806139287,39.52872374000003,-5.033133317549932,11.900957,0.0,0.0,0.0807384739409348,0.050422602725264276,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0.4841476345609408,Shanghai,5,31.838539457406142,121.23887653298092,37.11560162000001,-7.446255437549958,1.3131448,0.0,0.057968166,0.06313702174520586,0.0386244366527535,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0.32317848879029043,Shanghai,4,31.838539457406142,121.2793007207663,37.175416970000015,-7.38644008754995,7.0581865,0.0,0.0,0.07921232245280407,0.06340893972082995,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.37079629332583863,Shanghai,5,31.838539457406142,121.2882838736075,36.23033443999998,-8.331522617549986,8.276418,0.0,0.08953347,0.09383166648331098,0.060517910882481374,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0.5404189508740923,Shanghai,5,31.838539457406142,121.2927754500281,36.85412309000003,-7.707733967549935,4.8805337,0.0,0.057968166,0.06691341983553555,0.04719225433655083,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.654722000633438,Shanghai,5,31.838539457406142,121.2972670264487,37.67957492000005,-6.882282137549915,7.9435263,0.0,0.0,0.05138380399260383,0.0416221849154681,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.4691999823941539,Shanghai,5,31.838539457406142,121.3017586028693,37.39929728000001,-7.162559777549951,3.5016263,0.0,0.0,0.07727459444043537,0.050540675936887665,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.3391981445408116,Shanghai,5,31.84303103382674,121.25235126224271,38.21791307000001,-6.343943987549956,1.3507652,0.0,0.0,0.09914893488813606,0.06485584834849255,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.3897345198118793,Shanghai,5,31.84303103382674,121.27480914434571,41.83930526000006,-2.7225517975499045,7.24128,0.0,0.068237744,0.07610766193829477,0.07275104753872645,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.5983743968968972,Shanghai,5,30.859375797715863,121.80481516197622,45.03857198000003,0.4767149224500642,3.5132277,1.0,0.11593621,0.04477787437514426,0.04398459357281144,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.35039385240279924,Shanghai,4,30.86386737413646,121.78235727987324,42.54512639000001,-2.0167306675499574,7.555924,0.0,0.13506356,0.060028438174508904,0.07559256605485357,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.37833505989102695,Shanghai,6,30.86386737413646,121.79583200913503,41.196717500000034,-3.3651395575499308,18.061083,0.0,0.067531876,0.08603899164528057,0.08098207209007563,"{""type"":""MultiPoint"",""coordinates"":[]}"
